"X1","X2","value"
"GF","cumulG",-0.0518583645337128
"PitchAge","RE24",0.0518556555258533
"HR_b","SB",-0.0518448165313647
"Payroll","IP",0.0518403395816727
"RAR","Rpos",-0.0518340407676789
"CS_tm","L",0.0518282656184517
"BatAge","Plays",0.0518241312782319
"BF","BAbip",0.0518194976436349
"SF_tm","OPS.",0.0518192961980876
"cumulPA","GO.AO",-0.0518168333778157
"Clutch","lgOBP",-0.051816591825763
"Attendance","IP.",0.0518143150203172
"BB_b","BAbip",0.0518129284790201
"PitchAge","AB.SO",0.0518118715879684
"CS_tm","W",-0.0518042289116551
"CS_tm","W.L.",-0.051796972910007
"First.Year","HR.FB",0.0517898694824502
"IBB_p","BB_b",0.0517793408881061
"ERA","avgRBI",-0.0517701819111107
"H_b","cumulOPS",0.0517694830196966
"SV","avg2B",0.0517678178711752
"BB_b","cumulHR",0.0517618571149054
"RA","avgBB",-0.0517617659262639
"ERA","A",0.0517573896836562
"SB_tm","XBH.",-0.0517411471177758
"GDP_tm","Rfield",-0.051734678934245
"cumul2B","IF.FB",-0.0517264112559711
"SO_p","avgG",0.0517175698800786
"R.G_b","avgSB",0.0516908274422274
"LCS","TotA",0.0516790536997456
"LCS","avgG",0.0516761772692872
"SO.9","oWAR",0.051674170964675
"OPS._tm","GF",-0.0516731972063661
"BK","IF.FB",0.051668676062163
"LOB_b","X2B",0.0516679122020593
"X3B_tm","SalaryADJ",-0.0516658929216836
"BB.9","BtWins",-0.0516656588374799
"BB.9","BA_tm",0.0516651939732313
"X3B_tm","Clutch",-0.0516637849179756
"BB.","Outs",0.0516583033000256
"SO_b","OBP",-0.0516438744045816
"LOB_b","X.H.",-0.0516342528497885
"AB_tm","New.Avg.Salary.ADJ",0.0516112435016894
"Next.WAR","SH",-0.0516066210315433
"Rtot.yr","New.Contract.Value.ADJ",0.051578815812073
"SF_tm","REW",0.0515783091723219
"E","cumulR",-0.0515659136492187
"HR.9","X2B",-0.0515658843396469
"GDP_tm","cumulCS",0.0515642104953244
"LOB_b","WPA",0.0515438295419256
"cumulSLG","LD.",0.051532138266084
"BB_p","SO",-0.0515259861894904
"IP","OWn.",0.0515194783904902
"Yrs","Rdp",-0.051514457313911
"LOB_b","CG_p",0.0515030222845263
"H.9","avgR",-0.0515014943778757
"ER","oWAR",-0.0514904166992169
"WHIP","PwrSpd",-0.0514878905433112
"cumul3B","RAA",0.0514869786275293
"PitchAge","OPS.",0.0514808639429486
"Champion","AB",0.0514745427753628
"AB_tm","OPS.",0.0514530224958209
"X.Pitch","oWAR",0.0514449760120379
"AB_tm","SF",0.0514365800553174
"Top.Player.WAR","H",0.0514103999500708
"WPA","CS",0.051399920855127
"LOB_p","oWAR",-0.0513960376257119
"Fld.","OPS.",0.0513877243465961
"R_tm","avgSB",0.0513711667688107
"SO.9","SH",-0.0513576660156291
"R_tm","SO.",-0.0513557125407253
"WS","SalaryADJ",0.0513398672599246
"RBI_tm","Next.Salary",0.051330958681717
"SO_b","HBP",0.0513153034951523
"cumulSO","Rdp",-0.0513005005189965
"R.G_b","avgHBP",-0.0512901924406515
"League","TB",0.0512834326384357
"PitchAge","RC",0.0512765078327662
"BB.9","PHlev",0.0512761433697251
"Clutch","RC",-0.0512734062861751
"Top.Player.WAR","Salary",0.0512607037215271
"BK","GDP",-0.0512584753306396
"H_p","WPA.LI",-0.0512519738574353
"BB_p","BA_tm",0.0512478975119891
"PO","OWn.",0.0512453335588989
"Inn","OWn.",0.0512393540998539
"avgG","IP.",0.051237131513971
"WHIP","WPA.",-0.0512359420815451
"Next.WAR","cumul2B",0.051230231407238
"SV","waaWL.",0.0512115110052352
"IBB_b","cumulGDP",0.051211123229773
"cumulBB","SB",0.0512099533810069
"AB_tm","RAA",0.0511942206145472
"HR_p","Outs",-0.0511863180169136
"LD.","SH",-0.0511831127685498
"GB.FB","AIR",-0.0511768980387246
"LOB_p","GDP_tm",0.0511712870634865
"tmSHO","ISO",-0.0511685483237456
"H.9","oRAR",-0.0511681132625864
"TB_tm","Next.Salary",0.0511617694385698
"LOB_p","G_tm",-0.0511556012656255
"LOB_p","GS",-0.0511556012656255
"cumulGDP","RAR",0.0511532123399156
"BB.9","SO",-0.051151363187391
"PA_tm","Clutch",-0.0511469741954951
"RE24.boLI","Rdp",0.0511304415078061
"WS","BA",0.0511270583010076
"OBP_tm","Next.WAR",0.051116498750074
"SV","TB",0.0511102082506503
"GF","HR.FB",0.0510908884408038
"DefEff","Next.Salary.ADJ",0.0510875183765616
"H.9","cumulPA",-0.0510817597142009
"Champion","Rrep",0.0510747849175212
"GF","aLI",0.0510619261236548
"ER","avgRBI",-0.0510585319653686
"Rtot.yr","Inferred.Contract",-0.0510351063372919
"RE24","lgBA",-0.0510187798745596
"E","avgGDP",-0.0510183056632079
"XBH.","lgBA",0.0510167625743518
"R.G_p","avgBB",-0.0510117742417686
"cumulHBP","BAbip",-0.0510035449548651
"SO_p","boLI",0.0509805523555045
"SH","H",0.0509717890610818
"HR_b","New.Avg.Salary.ADJ",0.0509695906556701
"OBP_tm","avgHBP",-0.0509643433933923
"HBP_p","XBH.",0.0509572415300898
"CG_p","avgHR",-0.0509500408503129
"SV","RAA",0.0509438552717675
"avgSB","OPS.",0.0509428719059036
"RBI_tm","Inn",0.0509188654309037
"RBI_tm","PO",0.0509158226591821
"GDP_tm","avgAB",0.0509016574586497
"H.9","oWAR",-0.0508967258917788
"X.Pitch","oRAR",0.0508866178013748
"H_b","cumulSF",0.0508800248797645
"E","boLI",-0.0508735801627032
"LOB_p","LD.",0.0508636039791037
"PitchAge","RE24.boLI",0.0508627437220892
"WPA..1","AIR",0.0508429144697295
"H_p","avgSF",-0.0508415138355094
"cumul3B","X162WL.",0.0508248874034491
"CG_f","avgCS",-0.0508180062130989
"HR.9","avgGDP",-0.0508104181774648
"HR_p","avgIBB",-0.0508071677006182
"cumul3B","RE24",0.0508016283630338
"Fld.","cumulH",0.0508004753342819
"PitchAge","R",0.0507926652169553
"IBB_p","BK",0.0507912380023675
"R.G_b","cumul2B",0.0507827473373865
"PA_tm","Rrep",0.0507822367031414
"League","WPA.LI",-0.0507591449024512
"W.L.","GDP",0.0507341021053833
"ERA.","cumulSLG",0.0507275804800484
"Inferred.Contract","GDP",-0.0507274195384067
"IBB_b","SO",-0.0507175254635061
"RBI_tm","IP",0.0507165690372296
"BB_b","avgRBI",0.050708557967037
"WS","WPA..1",-0.0507064996041614
"L","GDP",-0.0507057670988039
"SH","X2B",-0.0506977413691454
"PA_tm","AB.SO",0.0506918766303148
"CG_f","avgTB",-0.050691671042941
"A","Rrep",-0.0506767672706925
"Ch","BK",-0.0506750669956193
"RC.G","Rfield",-0.0506690535692893
"ER","PHlev",0.0506547474774505
"HBP_p","HBP",0.0506356220792989
"avgSH","X162WL.",-0.0506324173279444
"BB_b","cumulGDP",0.0506249373445177
"Fld.","avgBB",0.0506169607457572
"SH_tm","HR.FB",-0.0506160833499253
"W","GDP",0.0506058483707996
"Multiyear.Contract","SF",0.0506019479262101
"IBB_b","avg2B",0.0505995239314989
"BB_b","cumulSLG",0.0505952580736513
"CG_p","aLI",-0.0505916849492317
"SO.9","avgTB",0.0505905157300297
"LOB_b","cumulOPS",0.050589803885749
"BK","G_tm",-0.050562109954212
"GS","BK",-0.050562109954212
"RE24","lgOBP",-0.0505601333331658
"R_tm","cumul2B",0.0505562763746767
"ISO","X3B",0.050555902940287
"CG_p","cumulG",0.0505315125752889
"SO_p","avgAB",0.0505239891414931
"H_p","cumulH",-0.0505191840914489
"SO.BB","PHlev",-0.0505039430202291
"LOB_p","avg3B",-0.0505034513266172
"WP","cumulBB",-0.0504825805970468
"LOB_p","avgH",-0.050471782334382
"RA","cumulSO",-0.0504585339313538
"TB_tm","avgSF",0.0504564549889888
"LOB_p","CG_f",-0.0504350603408029
"X3B_tm","cumulSF",-0.0504108690485295
"cumulOPS","Age",0.0503973186210705
"WS","Rrep",0.0503902805445317
"cumulG","GB.FB",-0.050373436920411
"cumul3B","OPS.",0.0503729097751887
"tmSHO","avg3B",0.0503711580623314
"SB_tm","Ties",0.0503468402319023
"R_tm","PwrSpd",0.0503411523945618
"SB_tm","Age",-0.0503408547804234
"BB_p","Clutch",-0.0503284022542879
"R.G_b","PwrSpd",0.050315608818351
"cumulHBP","PHlev",0.0502881046881959
"avgSH","WAA",-0.0502860586733586
"Rtot","X3B_tm",0.0502784954051859
"Fld.","avgHBP",0.0502697067998894
"PitchAge","RAA",0.0502658142527736
"cumul3B","RE24.boLI",0.0502594907001442
"SO_p","IBB",0.0502561595050942
"SO.9","oRAR",0.050251939234712
"X.Pitch","HR.",0.0502511827350933
"E","aLI",0.0502453736866898
"H_p","avgR",-0.0502419882255647
"Ch","Next.Salary.ADJ",-0.0502048527912934
"H.9","avgSF",-0.0502047495277815
"H_p","cumulG",-0.0501967636407266
"aLI","X3B",-0.0501934724658557
"WPA..1","lgOBP",0.0501910792659387
"RBI_tm","Ch",0.0501895476363707
"BB_p","AB",-0.0501795081020209
"Ties","cumulHR",0.0501659105660122
"H_b","X.Pitch",-0.0501653105725128
"CS_tm","OPS",-0.0501650984214342
"SV","AB.RBI",-0.050158510161917
"SV","WAA",0.0501560567860563
"Top.Player.WAR","cumulSLG",0.0501502924843927
"R.G_b","Ch",0.0501282951390623
"PA_tm","HR.",0.0501190473496156
"PitchAge","REW",0.0501140924246693
"BB_b","HR",0.0501103647897886
"GDP_tm","CS",-0.0501090032231742
"PO","Outs",0.0501061035929939
"GDP_tm","SecA",-0.0501050095648812
"Inn","Outs",0.0500998350024791
"X3B_tm","OWn.",0.0500688941694184
"SecA","lgOPS",0.0500659340428021
"DefEff","cumulR",0.0500625259419414
"DefEff","avgR",0.0500621709086655
"HR.9","cumul2B",-0.0500501866983935
"IP","Outs",0.0500469837937457
"HR_p","AB",-0.0500463085338433
"SV","avg3B",0.0500441777408829
"Ch","BatAge",-0.0500377476887723
"R.G_p","cumulSO",-0.0500278680406206
"Clutch","R",-0.0500150179494041
"R.G_b","avgHR",0.0499795950794004
"REW","Rfield",-0.0499762664688913
"Rtot","Next.Salary.ADJ",0.0499726257565708
"H_b","Ch",0.0499670118823237
"cumulH","HBP",0.0499647577260003
"League","GB.FB",-0.0499639018734257
"cgSHO","LD.",0.0499637954967318
"avgSH","RAA",-0.049954852560736
"avgCS","OPS",0.0499395124970375
"Rtot","New.Contract.Value.ADJ",0.0499389038088326
"LOB_p","cumul3B",-0.0499364505385566
"PA_tm","avgHBP",-0.0499360987156375
"HBP_p","GDP_tm",-0.0499327104546536
"R_tm","avgHR",0.0499131611846292
"SV","BtWins",0.0499129314698133
"ER","G_tm",-0.0499124465036664
"GS","ER",-0.0499124465036664
"avgAB","aLI",0.0499061766276517
"New.Contract.Value.ADJ","GB.FB",-0.0499015139955527
"AB_tm","Next.Salary",0.0498952512696813
"SB_tm","HR_p",0.049892114523018
"SecA","AIR",0.0498878170498571
"ER","oRAR",-0.0498538356984158
"PitchAge","SO.",-0.0498500949860136
"Champion","avgPA",0.0498368962797547
"REW","Rdp",0.0498255198402823
"BB.9","BtRuns",-0.0498229157622174
"Fld.","cumulR",0.0498086883202881
"Top.Player.WAR","WPA.",0.049792175819677
"TB_tm","cumulOPS.",0.0497761535647778
"tmSHO","SecA",-0.0497742162390655
"BB_b","avgSF",0.0497675184193915
"BB_b","Clutch",-0.0497223415538684
"cumulSF","waaWL.",0.0497215494068233
"BatAge","AB",0.0497097262086026
"SV","BtRuns",0.0497078666009885
"Ties","Multiyear.Contract",-0.0497059742144186
"Champion","cumul2B",0.0496999522260462
"SO_p","Rtot.yr",0.0496964519671896
"cumul3B","WAA",0.0496762424050333
"A","avgG",-0.0496733060710807
"HR.9","avgBB",-0.049671911732207
"Next.Salary","Yrs",0.0496681614107482
"tmSHO","avgAB",0.0496638018129895
"IBB_b","Yrs",0.0496615946555351
"RE24","Rfield",-0.0496534539840942
"Champion","boLI",0.049651201511431
"H_p","PHlev",0.0496406522069004
"SO.BB","SH_tm",-0.0496355242037952
"H_p","cumulTB",-0.0496290027020064
"SecA","lgSLG",0.0496196688237165
"BB.","GDP",-0.0496141117921796
"X2B_tm","HR",0.0496060431956927
"WS","SLG",0.0495942572326755
"CS_tm","Multiyear.Contract",-0.0495928940610767
"cumulHBP","BA",0.0495729023865651
"avg3B","IF.FB",-0.0495435696296707
"DS","GDP",0.0495359876817475
"SO.9","IF.FB",0.0495348507438569
"TB_tm","SO.",-0.0495347464308551
"SV","Next.Salary.ADJ",0.0495323387931677
"LCS","cumulGDP",0.0495305468781897
"X3B_tm","RC.G",0.0495254353283246
"GF","avgHR",0.0495237416226487
"GDP_tm","dWAR",-0.0495138780800469
"LOB_b","Multiyear.Contract",-0.0495083995283176
"R.G_p","OWn.",-0.0495062821764795
"WS","avgRBI",0.0494997995600241
"Rtot","OBP_tm",0.0494971323458359
"LOB_p","BAbip",0.0494919404478052
"Rdp","Rbat",-0.0494889179729923
"RE24","Rdp",0.0494790289885946
"cumulSB","IBB",-0.0494746515221074
"X.Pitch","HR.FB",0.04946514920061
"BB_b","avgIBB",0.0494543447807216
"TB_tm","Rtot.yr",0.0494490537772354
"X3B_tm","OPS",0.0494489156136188
"LOB_b","H_p",0.0494218811634352
"Inferred.Contract","avgSH",0.0494197056182173
"Rtot.yr","Next.Salary.ADJ",0.0494148241662262
"X2B_tm","cumulCS",-0.0494094564845434
"cgSHO","GDP",-0.0494068606655126
"avgCS","SF",0.0494015932983853
"HR.9","Outs",-0.0493997056121941
"HR_b","Age",0.0493993291006079
"SV","ISO",0.0493880761946974
"H.9","cumulH",-0.0493700140984641
"PitchAge","oWAR",0.0493581280072251
"Fld.","cumulHBP",0.0493534528165548
"BF","oWAR",-0.0493517691807119
"GDP_tm","avgTB",0.0493492620877821
"ERA.","Yrs",0.0493316227009244
"avgPA","aLI",0.0493120645181834
"Champion","cumulOPS.",0.0493040151544703
"LOB_b","Yrs",0.0493003619120571
"HR_b","BB.9",0.0492974669492707
"Payroll","HR_b",0.0492706617035296
"CS_tm","AB.HR",0.0492626823088005
"LOB_b","RAR",0.0492626243990105
"PO","PA",0.0492622957746483
"Inn","PA",0.0492558800674947
"IBB_b","avgRBI",0.0492507172753615
"IP","PA",0.0492494946386982
"BB.","HBP",0.0492354820015445
"Rtot.yr","X3B_tm",0.0492344472811599
"BB_b","WAR",0.0492301405984374
"PitchAge","New.Multiyear",-0.0492064241527179
"TB_tm","cumulGDP",0.0491955857836357
"Rtot.yr","PwrSpd",0.0491943836268166
"OPS._tm","cumulH",0.0491785800842837
"cumulCS","WAR",0.0491763836818234
"cumulG","Rbaser",-0.0491658653609564
"tmSHO","XBH.",-0.0491625849984671
"X.Pitch","SLG",0.0491412625932989
"RBI_tm","BB.9",0.0491030540791221
"RA","OWn.",-0.0490853360009879
"avgPA","IP.",0.0490820050124938
"Attendance","WPA..1",-0.0490770660393956
"BK","League",-0.0490763400083346
"PO","HR",0.0490302329581362
"avgIBB","Rfield",-0.0490295625074599
"Inn","HR",0.0490131022197344
"ER","OPS",0.049012875726305
"RBI_tm","avgTB",0.0490009935618676
"SLG_tm","Fld.",0.0489981185973601
"Next.WAR","Rdp",0.0489948544819297
"IP","IBB_p",0.0489845795737069
"SO.9","IBB_p",-0.0489644474041962
"RA","avgHR",-0.0489387748504697
"WS","avgPA",0.0489340576016576
"WS","Salary",0.0489326287693921
"WS","OPS",0.0489304940863341
"Top.Player.WAR","IBB",0.0489174462305495
"Top.Player.WAR","Ties",-0.0489139584321153
"CG_f","avgIBB",-0.0489119431688708
"AB_tm","PHlev",0.0489099130088301
"WP","aLI",0.0488964550262882
"RBI_tm","X3B_tm",0.0488908914032819
"GDP_tm","cumulSO",0.0488903501402694
"aLI","WPA",0.0488868999131524
"BB_p","BtWins",-0.0488775493342965
"WS","LD.",0.04887271377086
"SB_tm","HR.9",0.0488654428572964
"cgSHO","RBI_tm",0.0488537692726267
"RE24.boLI","Rfield",-0.0488490846379422
"DefEff","cumulSB",0.0488340276553998
"avgSH","cumulSF",-0.0488333691705904
"IBB_b","IP.",0.0488321801548134
"IBB_p","PHlev",0.0488276189817009
"LOB_b","SF",0.0488034695970599
"E","cumulAB",-0.0487894353390609
"First.Year","RBI",0.048788693317679
"RA","AB",-0.0487707148349268
"tmSHO","avgPA",0.0487701914602251
"PO","BA_tm",-0.048766218307898
"Ch","avgSF",-0.0487656328018898
"H.9","cumulTB",-0.0487653913168833
"LCS","BB",0.0487605854618014
"CS_tm","New.Multiyear",-0.0487588321287018
"Inn","BA_tm",-0.0487518349432008
"LCS","HR",0.0487516734500663
"GF","avgSB",-0.0487514369836493
"LOB_p","avgBB",-0.0487477876665708
"avgCS","IF.FB",-0.0487475315531105
"Rtot.yr","BatAge",0.048746583265508
"WS","avgAB",0.0487444208871017
"X2B_tm","PHlev",0.0487443234186585
"SO_p","Next.WAR",0.0487261330636665
"SV","Outs",0.0487206819803242
"BB.9","PA",-0.0487059769952721
"R.G_p","avgHR",-0.048696550926875
"IP","HR",0.0486798099430238
"SecA","lgOBP",0.048679621636998
"League","AB.SO",-0.0486781861745499
"GDP_tm","WS",0.0486723395478847
"HBP_b","WPA.LI",0.0486705246143435
"SO.9","avgG",0.0486611616656205
"DS","Clutch",0.0486598364798414
"avgSB","IBB",-0.0486572311840028
"PA_tm","Multiyear.Contract",-0.048656506922732
"LD.","CS",0.0486464596395112
"BK","SF",-0.0486395746096412
"E","BB",-0.0486365489612492
"avg2B","Rbaser",0.048635976310337
"HR.9","AB",-0.0486280286674686
"lgOBP","Rpos",0.0486267600672133
"PO","AB",0.0486256470511112
"Champion","cumulOPS",0.0486243791148312
"Inn","AB",0.0486196359264934
"IP","AB",0.0486174533086527
"CG_f","avgHR",-0.0486084176662071
"SO_p","HR.",0.0486011508378252
"H.9","cumulG",-0.0485988960560867
"Attendance","Inferred.Contract",0.0485982557172698
"avgCS","HBP",0.0485916530948381
"BK","aLI",0.0485710753229804
"SV","cumulBB",0.048567535009851
"X3B_tm","avgG",-0.0485637422872262
"OPS._tm","cumulGDP",0.0485579026500799
"SV","Next.Salary",0.0485431349789608
"X.Pitch","BAbip",0.0485428084007356
"SH_tm","RC",-0.0485359828411273
"avg3B","Yrs",0.0485324590223645
"HR.9","aLI",-0.0485316411496864
"SO_p","GF",0.0485295604024366
"RBI_tm","Rbaser",0.0485248838019198
"New.Contract.Value.ADJ","Rpos",-0.0485217409988787
"IBB_p","RBI",-0.0485204958932219
"ERA.","cumulSO",0.0485148100163453
"League","H",0.0485108537016966
"R.G_p","AB",-0.048507457759107
"Rtot","RBI_tm",0.0485073828349899
"SLG_tm","avgTB",0.0485068788164024
"aLI","Rfield",-0.0485060714675929
"Attendance","ISO",0.0485057467636802
"GO.AO","H",-0.0485004940329839
"BK","RAR",-0.0484880853610748
"X.Pitch","TotA",0.0484849378013838
"SF_tm","Next.WAR",0.0484830437611783
"CS_tm","TotA",-0.0484811302024693
"SLG_tm","avgBB",0.0484617357412862
"X.Bat","G_tm",-0.0484584862649021
"GS","X.Bat",-0.0484584862649021
"HR_b","cumulOBP",0.0484514708570945
"RBI_tm","avgHBP",-0.048450496323322
"AB.RBI","Age",0.0484443188485603
"BB.9","G",-0.0484363348578247
"IBB_b","R",0.0484150000872255
"WHIP","PA",-0.0484149533802658
"ERA.","IBB",0.0484146593034739
"cumulHR","Clutch",-0.0484101772362142
"X3B_tm","SLG",0.048397668350075
"BatAge","X.H.",-0.0483908818446789
"BB_b","avgHBP",-0.048375218621597
"Payroll","LD.",-0.0483650471996456
"SH_tm","avgSO",-0.0483645555513417
"BB.9","cumulBA",-0.0483594430380373
"SLG_tm","Ties",0.0483504949707175
"E","cumulTB",-0.0483466109421242
"SO_p","avgPA",0.0483383788839252
"ERA","cumul2B",-0.04833529014795
"PHlev","boLI",0.048334574737802
"ERA","WPA.",-0.0483224661887029
"SV","PHlev",-0.0483216939407015
"SO.9","Next.WAR",0.0483146828122781
"SB_tm","GB.FB",0.048297213420894
"SV","New.Avg.Salary.ADJ",0.0482951673942477
"SO.BB","SF_tm",-0.0482895671307082
"avgCS","dWAR",0.0482846593009713
"BA_tm","cumulH",0.0482812770224896
"RA","avg3B",-0.0482707283478153
"DefEff","avgTB",0.0482661227474217
"LCS","LD.",0.0482651651991606
"BB.9","avgSF",-0.0482648447286732
"OBP_tm","avgSB",0.0482625766501043
"avg3B","SecA",0.0482572529817284
"Attendance","Rrep",0.0482477217454667
"BA_tm","waaWL.",0.0482445556868012
"E","cumulPA",-0.0482376393124356
"G_tm","First.Year",0.048236232469874
"GS","First.Year",0.048236232469874
"AB_tm","X162WL.",0.0482300954362307
"LOB_b","avgSO",-0.0482221308825029
"PitchAge","avg3B",0.0482043348974748
"Ch","avgSO",-0.0482010375505707
"RBI_tm","avgSB",0.0481988410412349
"SO.BB","GB.FB",0.0481823059207144
"BB_p","OBP",0.0481813139028365
"IBB_b","Next.Salary.ADJ",0.0481773540898848
"OPS_tm","E",-0.0481667651374349
"LCS","OBP",0.0481661818342791
"Rtot","PwrSpd",0.0481540756616619
"avgR","PHlev",0.0481501110014395
"Fld.","avgGDP",0.0481401581956195
"X.Pitch","RC.G",0.0481257397146973
"New.Multiyear","cumulIBB",-0.0481159551556888
"cumulG","IP.",0.048110788195966
"SB_tm","cumulCS",0.0481099578963645
"PHlev","SO.",-0.0481088900399692
"SO_p","Rtot",0.048099909341713
"HR_p","cumul2B",-0.048092119966399
"SO_p","SH",-0.0480836843172439
"ER","cumul2B",-0.0480733417424911
"Fld.","BB",0.0480569920364363
"A","BA",0.0480456671712615
"IBB_b","X2B",0.048039230287698
"Rtot.yr","BA_tm",0.0480335418300175
"AB_tm","avgG",-0.048019906822616
"DP","Rfield",0.048015252576848
"PO","TB",0.0480025495250182
"Inn","TB",0.0479929476692325
"avgHBP","Rfield",-0.0479846145675207
"OBP_tm","avgIBB",0.0479844067167483
"IP","TB",0.0479683914485968
"IP","BA_tm",-0.0479673744977527
"avgSH","Outs",0.0479512730131313
"BB.9","Plays",-0.0479494632956635
"avgSH","lgSLG",0.0479415993018759
"RBI_tm","PwrSpd",0.0479280598533417
"Ch","avgPA",-0.0479261662401947
"DP","waaWL.",-0.0479050927822471
"DefEff","SalaryADJ",0.0479031210440674
"TB_tm","E",-0.0478978040179292
"ISO","lgSLG",0.0478953327888222
"Champion","cumulR",0.0478816333759364
"cumulSH","lgOBP",0.0478723434387847
"LCS","XBH.",0.0478592963116455
"BA_tm","cumulR",0.0478546638754443
"LCS","Rrep",0.0478506110833663
"SO.9","avgAB",0.0478331575218271
"X2B_tm","avgCS",-0.0478317001978623
"First.Year","avgHR",-0.0478313420993326
"WHIP","HBP_b",0.0478291417193936
"R.G_p","PHlev",0.0478258137730524
"R.G_p","avg3B",-0.0478190998804171
"DefEff","BA",-0.0478158254857087
"CG_f","avgH",-0.0477995003973591
"LOB_p","avgR",-0.0477891890764471
"ERA.","cumulOPS",0.0477868405229837
"HBP_b","DS",0.0477864461476583
"AB_tm","LD.",0.0477652125803832
"cumulHBP","IP.",-0.0477566732192541
"ERA.","PHlev",-0.0477431067074331
"Attendance","BF",-0.0477417689715795
"Rtot","X2B_tm",0.0477367544749235
"BB.9","A",0.0477299516268794
"tmSHO","Next.WAR",0.0477272165467281
"CG_f","avgSF",-0.0477125758254406
"Clutch","GB.FB",0.0477091773673514
"RA","PHlev",0.0477081597349388
"H_b","waaWL.",0.0476964254523145
"H_p","OWn.",-0.0476788358909525
"LOB_b","A",0.0476768141355083
"CG_f","A",-0.0476723818954068
"BA_tm","Next.Salary",0.0476711164662979
"GF","cumulSF",-0.0476575743432582
"cumulIBB","SO.",-0.0476457024140496
"X2B_tm","cumulSB",-0.0476425073416272
"BB_b","Next.WAR",0.0476315152528729
"HBP_b","avgHR",0.0476309869837392
"SB_tm","PitchAge",-0.0476285402500774
"ER","avgBB",-0.0476107113971267
"avgCS","aLI",-0.0476033646215173
"OPS._tm","Ties",0.0476001957916562
"Payroll","avgHBP",0.0475997558581574
"cumulR","lgOPS",0.0475872395185244
"cumulAB","GB.FB",-0.0475865689899824
"X.Pitch","X2B",0.0475849014169175
"RA","avgGDP",-0.0475747889789478
"BF","avgRBI",-0.0475497206566489
"Inferred.Contract","BA",-0.0475400981604333
"IBB_b","SH",0.0475377943894712
"Payroll","WPA..1",-0.0475294791347061
"cumulR","lgSLG",0.0475193335568715
"ERA","avgBB",-0.0475186951800417
